URL,Size,OutLinks,ContentType,,
https://www.c-span.org/search/?personid%5B%5D=3813&searchtype=Videos&tagid%5B%5D=973,78752bytes,98,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D1002800%26searchtype%3DVideos%26tagid%255B%255D%3D389,36403bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D669722%26personid%255B%255D%3D84765%26searchtype%3DVideos,36406bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Djeff%2Bsessions&searchtype=Videos,36278bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D20244%26searchtype%3DVideos%26sort%3DNewest,36381bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D6398%26personid%255B%255D%3D4776%26searchtype%3DVideos,36397bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dcivil%252Bwar%26searchtype%3DVideos,36330bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%5B%5D%3D9265241&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,36277bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D3379%26searchtype%3DVideos,36338bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dfbi%26searchtype%3DVideos,36304bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2018%26personid%255B%255D%3D1001859%26sdate%3D01%252F01%252F2018%26searchtype%3DVideos%26sort%3DMost%2520Popular,36555bytes,57,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2006-07-19,882593bytes,394,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2007-03-21,746640bytes,405,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2007-06-14,778018bytes,467,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2007-07-25,980136bytes,404,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2007-11-06,388063bytes,688,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2007-06-26,1095947bytes,919,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2006-09-27,1064856bytes,177,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2006-09-25,781503bytes,79,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2007-05-10,389199bytes,243,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2006-06-29,750215bytes,330,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2007-04-19,860197bytes,208,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2007-04-18,726765bytes,466,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2013-12-18,373808bytes,182,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2015-03-26,727915bytes,682,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fpresidentsurvey2017%2F%3Fpersonid%3D39796,36300bytes,56,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fpresidentsurvey2017%2F%3Fpersonid%3D55625,36300bytes,56,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D86033%26searchtype%3DVideos,36341bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fpresidentsurvey2017%2F%3Fcategory%3D4,36288bytes,56,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D2351%26searchtype%3DVideos,36338bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D1003128%26searchtype%3DVideos,36347bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fpresidentsurvey2017%2F%3Fpersonid%3D39797,36300bytes,56,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fpresidentsurvey2017%2F%3Fcategory%3D5,36288bytes,56,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%5B%5D%3D9274089&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,36277bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D02%2F21%2F2018&sdate=01%2F20%2F2017&searchtype=Videos&sort=Most%2BRecent%2BEvent&tagid%5B%5D=5678&text=0,36271bytes,57,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=701827&personid%5B%5D=92265&searchtype=Videos,59727bytes,69,text/html,,
https://www.c-span.org/search/?personid%5B%5D=92265&searchtype=Videos&tagid%5B%5D=4165,62732bytes,72,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fshirleyfranklin,36262bytes,56,text/html,,
https://www.c-span.org/person/?benjaminjealous,38347bytes,85,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=84701&personid%5B%5D=92265&searchtype=Videos,70778bytes,88,text/html,,
https://www.c-span.org/search/?personid%5B%5D=92265&searchtype=Videos&tagid%5B%5D=333,59080bytes,66,text/html,,
https://www.c-span.org/search/?personid%5B%5D=55716&searchtype=Videos,77165bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=7304&searchtype=Videos,77622bytes,104,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2016&personid%5B%5D=92265&sdate=01%2F01%2F2016&searchtype=Videos&sort=Most%20Popular,62426bytes,73,text/html,,
https://www.c-span.org/search/?personid%5B%5D=85516&searchtype=Videos,77791bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=92265&searchtype=Videos&sort=Newest,76248bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=92265&searchtype=Videos&tagid%5B%5D=275,64786bytes,74,text/html,,
https://www.c-span.org/person/?dannelmalloy,38509bytes,87,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D77863%26personid%255B%255D%3D86033%26searchtype%3DVideos,36403bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%5B%5D%3D86033&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,36271bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fpresidentsurvey2017%2F%3Fpersonid%3D39805,36300bytes,56,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D99571%26searchtype%3DVideos%26sort%3DNewest,36381bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?formatid%5B%5D=18&redir=%2Fsearch%2F%3Fedate%3D11%2F08%2F2016&sdate=07%2F01%2F2016&searchtype=Videos&sort=Most%2BRecent%2BEvent&tagid%5B%5D=298&text=0,36271bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D104324%26searchtype%3DVideos%26tagid%255B%255D%3D317,36400bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fpresidentsurvey2017%2F%3Fpersonid%3D39806,36300bytes,56,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2006%26personid%255B%255D%3D37386%26sdate%3D01%252F01%252F2006%26searchtype%3DVideos%26sort%3DMost%2520Popular,36549bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D621008%26personid%255B%255D%3D37386%26searchtype%3DVideos,36406bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%5B%5D%3D37386&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,36271bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F1995%26personid%255B%255D%3D1620%26sdate%3D01%252F01%252F1995%26searchtype%3DVideos%26sort%3DMost%2520Popular,36546bytes,57,text/html,,
https://www.c-span.org/congress/?chamber=house&date=1995-11-17,839159bytes,904,text/html,,
https://www.c-span.org/congress/?chamber=house&date=1995-05-18,39471bytes,76,text/html,,
https://www.c-span.org/congress/?chamber=house&date=1995-05-17,1238433bytes,963,text/html,,
https://www.c-span.org/congress/?chamber=house&date=1995-11-09,856641bytes,669,text/html,,
https://www.c-span.org/congress/?chamber=house&date=1995-08-02,923430bytes,835,text/html,,
https://www.c-span.org/congress/?chamber=house&date=1995-11-20,747383bytes,552,text/html,,
https://www.c-span.org/congress/?chamber=house&date=1995-06-08,741620bytes,600,text/html,,
https://www.c-span.org/congress/?chamber=house&date=1995-01-04,554355bytes,314,text/html,,
https://www.c-span.org/congress/?chamber=house&date=1995-09-07,958075bytes,780,text/html,,
https://www.c-span.org/congress/?chamber=house&date=1995-06-13,878088bytes,653,text/html,,
https://www.c-span.org/congress/?chamber=house&date=1995-12-18,757463bytes,578,text/html,,
https://www.c-span.org/congress/?chamber=house&date=1995-10-26,1134502bytes,965,text/html,,
https://www.c-span.org/congress/?chamber=house&date=1995-10-25,984406bytes,728,text/html,,
https://www.c-span.org/congress/?chamber=house&date=1995-01-20,637987bytes,414,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fpresidentsurvey2017%2F%3Fpersonid%3D39808,36300bytes,56,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fpresidentsurvey2017%2F%3Fpersonid%3D39809,36300bytes,56,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D104324%26searchtype%3DVideos,36344bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fall%5B%5D%3Dgraham,36259bytes,56,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2015%26personid%255B%255D%3D76298%26sdate%3D01%252F01%252F2015%26searchtype%3DVideos%26sort%3DMost%2520Popular,36549bytes,57,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2015-09-30,41258bytes,80,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2015-07-07,1232323bytes,899,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2015-07-09,704030bytes,457,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2015-04-16,437785bytes,291,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2015-09-17,629505bytes,468,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2015-09-11,386856bytes,304,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2015-09-10,900954bytes,625,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2015-06-10,1464400bytes,911,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2015-06-04,484320bytes,341,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2015-12-02,921531bytes,703,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2015-05-20,833925bytes,447,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2015-05-14,1105466bytes,743,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2015-02-26,49421bytes,117,text/html,,
https://www.c-span.org/congress/?chamber=house&date=2015-10-22,480139bytes,386,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D1620%26searchtype%3DVideos%26tagid%255B%255D%3D275,36394bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D621016%26personid%255B%255D%3D37386%26searchtype%3DVideos,36406bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D105006%26searchtype%3DVideos,36344bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fcongress%2F%3Fchamber%3Dhouse%26date%3D2011-11-17,36316bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D621242%26personid%255B%255D%3D37386%26searchtype%3DVideos,36406bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D707703%26personid%255B%255D%3D24767%26searchtype%3DVideos,36406bytes,57,text/html,,
https://www.c-span.org/person/?tomdelay,43080bytes,90,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=2525&personid%5B%5D=1798&searchtype=Videos,51320bytes,59,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2009&personid%5B%5D=1798&sdate=01%2F01%2F2009&searchtype=Videos&sort=Most%20Popular,59354bytes,69,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=2523&personid%5B%5D=1798&searchtype=Videos,55456bytes,63,text/html,,
https://www.c-span.org/search/?personid%5B%5D=76158&searchtype=Videos&tagid%5B%5D=1684,57338bytes,62,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2016&personid%5B%5D=76158&sdate=01%2F01%2F2016&searchtype=Videos&sort=Most%20Popular,78211bytes,100,text/html,,
https://www.c-span.org/search/?personid%5B%5D=29618&searchtype=Videos,77985bytes,107,text/html,,
https://www.c-span.org/search/?personid%5B%5D=76158&searchtype=Videos&sort=Newest,77814bytes,111,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=689254&personid%5B%5D=76158&searchtype=Videos,77958bytes,111,text/html,,
https://www.c-span.org/search/?personid%5B%5D=44883&searchtype=Videos,77496bytes,109,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3Fbuddycarter,36250bytes,56,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D29402%26personid%255B%255D%3D24767%26searchtype%3DVideos,36403bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D710403%26personid%255B%255D%3D1019668%26searchtype%3DVideos,36412bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2015%26personid%255B%255D%3D82727%26sdate%3D01%252F01%252F2015%26searchtype%3DVideos%26sort%3DMost%2520Popular,36549bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D65475%26searchtype%3DVideos,36341bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D660039%26personid%255B%255D%3D1620%26searchtype%3DVideos,36403bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%5B%5D%3D102356&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,36274bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D9273662%26searchtype%3DVideos,36347bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2017%26personid%255B%255D%3D20967%26sdate%3D01%252F01%252F2017%26searchtype%3DVideos%26sort%3DMost%2520Popular,36549bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D82727%26searchtype%3DVideos%26tagid%255B%255D%3D5609,36400bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D661037%26personid%255B%255D%3D81563%26searchtype%3DVideos,36406bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D1010064%26searchtype%3DVideos%26tagid%255B%255D%3D1034,36406bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fedate%3D12%252F31%252F2017%26personid%255B%255D%3D85219%26sdate%3D01%252F01%252F2017%26searchtype%3DVideos%26sort%3DMost%2520Popular,36550bytes,57,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=714234&personid%5B%5D=112211&searchtype=Videos,51662bytes,59,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fperson%2F%3F112211,36236bytes,56,text/html,,
https://www.c-span.org/search/?personid%5B%5D=112211&searchtype=Videos&sort=Newest,51518bytes,59,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%5B%5D%3D994&searchtype=Videos&seriesid%5B%5D=91&sort=Most%2BRecent%2BAiring,36266bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D87599%26searchtype%3DVideos,36342bytes,57,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2018-01-20,406264bytes,204,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2017-10-31,295869bytes,194,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2017-11-30,531684bytes,309,text/html,,
https://www.c-span.org/congress/?chamber=senate&date=2017-11-28,207081bytes,144,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fpersonid%255B%255D%3D85219%26searchtype%3DVideos%26tagid%255B%255D%3D5671,36401bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D93719%26personid%255B%255D%3D49478%26searchtype%3DVideos,36404bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fquery%3Dimmigration&searchtype=Videos,36271bytes,57,text/html,,
https://www.c-span.org/MyC-SPAN/login/?redir=%2Fsearch%2F%3Fbioid%255B%255D%3D93718%26personid%255B%255D%3D49478%26searchtype%3DVideos,36404bytes,57,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=44137&personid%5B%5D=37242&searchtype=Videos,61151bytes,73,text/html,,
https://www.c-span.org/search/?personid%5B%5D=1023224&searchtype=Videos,75656bytes,97,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2012&personid%5B%5D=37242&sdate=01%2F01%2F2012&searchtype=Videos&sort=Most%20Popular,76313bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=37242&searchtype=Videos&tagid%5B%5D=379,79368bytes,98,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=44134&personid%5B%5D=37242&searchtype=Videos,77185bytes,97,text/html,,
https://www.c-span.org/search/?personid%5B%5D=37242&searchtype=Videos&tagid%5B%5D=381,79624bytes,98,text/html,,
https://www.c-span.org/search/?bioid%5B%5D=44136&personid%5B%5D=37242&searchtype=Videos,63639bytes,76,text/html,,
https://www.c-span.org/person/?annromney,37577bytes,82,text/html,,
https://www.c-span.org/search/?edate=12%2F31%2F2011&personid%5B%5D=37242&sdate=01%2F01%2F2011&searchtype=Videos&sort=Most%20Popular,75802bytes,97,text/html,,
